  181    0.6798  6.3715 -0.15180E+00 -0.33808E-02  0.82524E-01  0.71216E+01  0.53622E+02
  182    0.6847  6.3997 -0.15319E+00 -0.34861E-02  0.82419E-01  0.71069E+01  0.53856E+02
  183    0.6896  6.4279 -0.15459E+00 -0.35925E-02  0.82313E-01  0.70922E+01  0.54092E+02
  184    0.6944  6.4560 -0.15600E+00 -0.37003E-02  0.82205E-01  0.70776E+01  0.54324E+02
  185    0.6993  6.4840 -0.15741E+00 -0.38092E-02  0.82096E-01  0.70630E+01  0.54561E+02
  186    0.7042  6.5119 -0.15883E+00 -0.39195E-02  0.81986E-01  0.70484E+01  0.54797E+02
  187    0.7091  6.5398 -0.16026E+00 -0.40308E-02  0.81874E-01  0.70339E+01  0.55028E+02
  188    0.7141  6.5675 -0.16169E+00 -0.41434E-02  0.81762E-01  0.70194E+01  0.55263E+02
  189    0.7190  6.5952 -0.16313E+00 -0.42572E-02  0.81648E-01  0.70050E+01  0.55498E+02
  190    0.7240  6.6228 -0.16458E+00 -0.43721E-02  0.81533E-01  0.69906E+01  0.55732E+02
  191    0.7289  6.6503 -0.16603E+00 -0.44885E-02  0.81417E-01  0.69762E+01  0.55965E+02
  192    0.7339  6.6777 -0.16749E+00 -0.46059E-02  0.81299E-01  0.69619E+01  0.56199E+02
  193    0.7389  6.7051 -0.16896E+00 -0.47247E-02  0.81180E-01  0.69477E+01  0.56430E+02
  194    0.7440  6.7323 -0.17043E+00 -0.48446E-02  0.81061E-01  0.69335E+01  0.56665E+02
  195    0.7490  6.7595 -0.17191E+00 -0.49657E-02  0.80939E-01  0.69193E+01  0.56898E+02
  196    0.7540  6.7866 -0.17339E+00 -0.50880E-02  0.80817E-01  0.69052E+01  0.57130E+02
  197    0.7591  6.8136 -0.17488E+00 -0.52117E-02  0.80693E-01  0.68911E+01  0.57356E+02
  198    0.7642  6.8405 -0.17638E+00 -0.53363E-02  0.80569E-01  0.68771E+01  0.57588E+02
  199    0.7693  6.8674 -0.17789E+00 -0.54623E-02  0.80443E-01  0.68631E+01  0.57821E+02
  200    0.7744  6.8941 -0.17940E+00 -0.55896E-02  0.80315E-01  0.68491E+01  0.58052E+02
  201    0.7795  6.9208 -0.18092E+00 -0.57182E-02  0.80187E-01  0.68352E+01  0.58280E+02
  202    0.7846  6.9474 -0.18244E+00 -0.58477E-02  0.80057E-01  0.68213E+01  0.58507E+02
  203    0.7898  6.9739 -0.18397E+00 -0.59790E-02  0.79926E-01  0.68075E+01  0.58738E+02
  204    0.7949  7.0004 -0.18551E+00 -0.61110E-02  0.79794E-01  0.67937E+01  0.58965E+02
  205    0.8001  7.0267 -0.18706E+00 -0.62446E-02  0.79660E-01  0.67800E+01  0.59192E+02
  206    0.8053  7.0530 -0.18861E+00 -0.63792E-02  0.79526E-01  0.67663E+01  0.59423E+02
  207    0.8105  7.0792 -0.19016E+00 -0.65155E-02  0.79390E-01  0.67526E+01  0.59648E+02
  208    0.8157  7.1053 -0.19173E+00 -0.66527E-02  0.79252E-01  0.67390E+01  0.59874E+02
  209    0.8210  7.1313 -0.19330E+00 -0.67913E-02  0.79114E-01  0.67254E+01  0.60099E+02
  210    0.8262  7.1572 -0.19487E+00 -0.69312E-02  0.78974E-01  0.67119E+01  0.60324E+02
  211    0.8315  7.1831 -0.19646E+00 -0.70723E-02  0.78833E-01  0.66984E+01  0.60550E+02
  212    0.8368  7.2088 -0.19805E+00 -0.72149E-02  0.78690E-01  0.66849E+01  0.60775E+02
  213    0.8421  7.2345 -0.19965E+00 -0.73588E-02  0.78546E-01  0.66715E+01  0.60998E+02
  214    0.8474  7.2601 -0.20125E+00 -0.75040E-02  0.78401E-01  0.66582E+01  0.61219E+02
  215    0.8527  7.2857 -0.20286E+00 -0.76504E-02  0.78255E-01  0.66448E+01  0.61443E+02
  216    0.8581  7.3111 -0.20448E+00 -0.77982E-02  0.78107E-01  0.66315E+01  0.61667E+02
  217    0.8634  7.3365 -0.20610E+00 -0.79473E-02  0.77958E-01  0.66183E+01  0.61889E+02
  218    0.8688  7.3618 -0.20773E+00 -0.80977E-02  0.77807E-01  0.66051E+01  0.62110E+02
  219    0.8742  7.3870 -0.20937E+00 -0.82495E-02  0.77656E-01  0.65919E+01  0.62329E+02
  220    0.8796  7.4121 -0.21101E+00 -0.84026E-02  0.77503E-01  0.65788E+01  0.62550E+02
  221    0.8850  7.4371 -0.21266E+00 -0.85567E-02  0.77348E-01  0.65658E+01  0.62769E+02
  222    0.8905  7.4621 -0.21432E+00 -0.87126E-02  0.77192E-01  0.65527E+01  0.62988E+02
  223    0.8959  7.4869 -0.21598E+00 -0.88695E-02  0.77036E-01  0.65397E+01  0.63206E+02
  224    0.9014  7.5117 -0.21765E+00 -0.90276E-02  0.76877E-01  0.65268E+01  0.63424E+02
  225    0.9069  7.5365 -0.21933E+00 -0.91873E-02  0.76718E-01  0.65139E+01  0.63641E+02
  226    0.9124  7.5611 -0.22101E+00 -0.93482E-02  0.76557E-01  0.65010E+01  0.63855E+02
  227    0.9179  7.5856 -0.22270E+00 -0.95104E-02  0.76395E-01  0.64882E+01  0.64071E+02
  228    0.9234  7.6101 -0.22440E+00 -0.96739E-02  0.76231E-01  0.64754E+01  0.64284E+02
  229    0.9290  7.6345 -0.22610E+00 -0.98389E-02  0.76066E-01  0.64627E+01  0.64499E+02
  230    0.9346  7.6588 -0.22781E+00 -0.10005E-01  0.75900E-01  0.64499E+01  0.64712E+02
  231    0.9401  7.6830 -0.22953E+00 -0.10173E-01  0.75733E-01  0.64373E+01  0.64926E+02
  232    0.9457  7.7072 -0.23125E+00 -0.10341E-01  0.75564E-01  0.64247E+01  0.65135E+02
  233    0.9513  7.7313 -0.23298E+00 -0.10512E-01  0.75393E-01  0.64121E+01  0.65346E+02
  234    0.9570  7.7553 -0.23472E+00 -0.10683E-01  0.75222E-01  0.63995E+01  0.65561E+02
  235    0.9626  7.7792 -0.23646E+00 -0.10856E-01  0.75049E-01  0.63870E+01  0.65770E+02
  236    0.9683  7.8030 -0.23821E+00 -0.11030E-01  0.74875E-01  0.63746E+01  0.65977E+02
  237    0.9740  7.8268 -0.23997E+00 -0.11206E-01  0.74699E-01  0.63622E+01  0.66182E+02
  238    0.9797  7.8504 -0.24173E+00 -0.11383E-01  0.74522E-01  0.63498E+01  0.66395E+02
  239    0.9854  7.8740 -0.24350E+00 -0.11561E-01  0.74344E-01  0.63374E+01  0.66599E+02
  240    0.9911  7.8975 -0.24528E+00 -0.11741E-01  0.74164E-01  0.63252E+01  0.66805E+02
  241    0.9968  7.9210 -0.24706E+00 -0.11922E-01  0.73983E-01  0.63129E+01  0.67010E+02
  242    1.0026  7.9443 -0.24885E+00 -0.12104E-01  0.73801E-01  0.63007E+01  0.67213E+02
  243    1.0084  7.9676 -0.25065E+00 -0.12288E-01  0.73617E-01  0.62885E+01  0.67417E+02
  244    1.0142  7.9908 -0.25245E+00 -0.12473E-01  0.73432E-01  0.62764E+01  0.67620E+02
  245    1.0200  8.0139 -0.25426E+00 -0.12659E-01  0.73246E-01  0.62643E+01  0.67822E+02
  246    1.0258  8.0369 -0.25608E+00 -0.12847E-01  0.73058E-01  0.62523E+01  0.68022E+02
  247    1.0317  8.0599 -0.25790E+00 -0.13036E-01  0.72869E-01  0.62402E+01  0.68222E+02
  248    1.0375  8.0828 -0.25973E+00 -0.13227E-01  0.72678E-01  0.62283E+01  0.68423E+02
  249    1.0434  8.1056 -0.26157E+00 -0.13418E-01  0.72487E-01  0.62163E+01  0.68620E+02
  250    1.0493  8.1283 -0.26341E+00 -0.13612E-01  0.72293E-01  0.62044E+01  0.68820E+02
  251    1.0552  8.1510 -0.26526E+00 -0.13806E-01  0.72099E-01  0.61926E+01  0.69014E+02
  252    1.0611  8.1735 -0.26712E+00 -0.14002E-01  0.71903E-01  0.61808E+01  0.69211E+02
  253    1.0671  8.1960 -0.26898E+00 -0.14200E-01  0.71705E-01  0.61690E+01  0.69409E+02
  254    1.0731  8.2184 -0.27085E+00 -0.14399E-01  0.71506E-01  0.61573E+01  0.69601E+02
  255    1.0790  8.2408 -0.27273E+00 -0.14599E-01  0.71306E-01  0.61456E+01  0.69795E+02
  256    1.0850  8.2630 -0.27461E+00 -0.14801E-01  0.71104E-01  0.61340E+01  0.69988E+02
  257    1.0910  8.2852 -0.27650E+00 -0.15005E-01  0.70901E-01  0.61224E+01  0.70178E+02
